0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	-1	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
0	0	1	0.4363323129985824
