Calculated IMU CountsTime,FL_IMU,FR_IMU,BR_IMU,BL_IMU,LS_IMU,FLBR_cnt,FRBL_cnt, RobotY, RobotX, RobotAngle, Field_Y, Field_X0.000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
27.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
27.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
27.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
27.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
27.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
27.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
27.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
27.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
28.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
28.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
28.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
28.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
28.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
28.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
28.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
28.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
28.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
28.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
29.000,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
29.100,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
29.200,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
29.300,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
29.400,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
29.500,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
29.600,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
29.700,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
29.800,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
29.900,-3762,5278,4032,-5408,0,102.5,102.5,-5.7,39.5,-1.4,-19.2,25.9
